Transaction_ID,Date,Time,Day_of_Week,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Payment_Mode,Customer_Type,Is_Festival_Period
6005,2025-10-21,09:38:01,Tuesday,Sona Masoori Rice (1kg),Groceries,8,55,440,UPI,Member,No
6006,2025-10-21,19:43:57,Tuesday,Potatoes (1kg),Fresh Produce,3,28,84,Cash,Walk-in,No
6006,2025-10-21,19:43:57,Tuesday,Red Label Tea (500g),Beverages,1,210,210,Cash,Walk-in,No
6007,2025-10-21,14:48:51,Tuesday,Maaza (1.2L),Beverages,1,70,70,Debit Card,Member,No
6008,2025-10-21,16:53:56,Tuesday,Mineral Water (20L),Beverages,1,80,80,Cash,Walk-in,No
6009,2025-10-21,18:59:57,Tuesday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
6010,2025-10-21,19:47:48,Tuesday,Tomatoes (Local) (1kg),Fresh Produce,8,35,280,Debit Card,Member,No
6010,2025-10-21,19:47:48,Tuesday,Rin Detergent Bar,Household,6,20,120,Debit Card,Member,No
6010,2025-10-21,19:47:48,Tuesday,Santoor Soap (4 Pack),Personal Care,1,140,140,Debit Card,Member,No
6011,2025-10-21,11:41:10,Tuesday,Green Chilies (250g),Fresh Produce,1,15,15,Debit Card,Walk-in,No
6011,2025-10-21,11:41:10,Tuesday,Maaza (1.2L),Beverages,1,70,70,Debit Card,Walk-in,No
6011,2025-10-21,11:41:10,Tuesday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Walk-in,No
6011,2025-10-21,11:41:10,Tuesday,Full Cream Milk (500ml),Dairy,8,34,272,Debit Card,Walk-in,No
6012,2025-10-21,18:49:28,Tuesday,Moong Dal (1kg),Groceries,1,110,110,UPI,Walk-in,No
6012,2025-10-21,18:49:28,Tuesday,Basmati Rice (1kg),Groceries,1,120,120,UPI,Walk-in,No
6013,2025-10-21,20:29:29,Tuesday,Paneer (200g),Dairy,4,95,380,Cash,Walk-in,No
6013,2025-10-21,20:29:29,Tuesday,Sugar (1kg),Groceries,1,44,44,Cash,Walk-in,No
6013,2025-10-21,20:29:29,Tuesday,Dairy Milk Silk,Snacks,4,80,320,Cash,Walk-in,No
6014,2025-10-21,17:31:20,Tuesday,Vim Liquid (500ml),Household,1,105,105,Credit Card,Walk-in,No
6014,2025-10-21,17:31:20,Tuesday,Good Day Biscuits,Snacks,6,30,180,Credit Card,Walk-in,No
6015,2025-10-21,12:58:16,Tuesday,Atta (Wheat Flour) (1kg),Groceries,3,42,126,Credit Card,Member,No
6016,2025-10-21,17:29:26,Tuesday,Maaza (1.2L),Beverages,1,70,70,Cash,Walk-in,No
6016,2025-10-21,17:29:26,Tuesday,Sona Masoori Rice (1kg),Groceries,2,55,110,Cash,Walk-in,No
6017,2025-10-21,20:18:37,Tuesday,Toor Dal (1kg),Groceries,1,135,135,Cash,Member,No
6017,2025-10-21,20:18:37,Tuesday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Member,No
6017,2025-10-21,20:18:37,Tuesday,Colgate Toothpaste (200g),Personal Care,1,110,110,Cash,Member,No
6017,2025-10-21,20:18:37,Tuesday,Good Day Biscuits,Snacks,5,30,150,Cash,Member,No
6018,2025-10-21,18:59:37,Tuesday,Santoor Soap (4 Pack),Personal Care,1,140,140,UPI,Member,No
6018,2025-10-21,18:59:37,Tuesday,Full Cream Milk (500ml),Dairy,8,34,272,UPI,Member,No
6018,2025-10-21,18:59:37,Tuesday,Ghee (500ml),Groceries,1,380,380,UPI,Member,No
6019,2025-10-21,17:18:51,Tuesday,Mineral Water (20L),Beverages,3,80,240,Cash,Walk-in,No
6019,2025-10-21,17:18:51,Tuesday,Basmati Rice (1kg),Groceries,1,120,120,Cash,Walk-in,No
6019,2025-10-21,17:18:51,Tuesday,Onions (1kg),Fresh Produce,4,30,120,Cash,Walk-in,No
6020,2025-10-21,17:01:37,Tuesday,Sona Masoori Rice (1kg),Groceries,6,55,330,Debit Card,Walk-in,No
6020,2025-10-21,17:01:37,Tuesday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Walk-in,No
6021,2025-10-21,19:40:04,Tuesday,Eggs (Tray 30),Dairy,1,180,180,Cash,Walk-in,No
6021,2025-10-21,19:40:04,Tuesday,Colgate Toothpaste (200g),Personal Care,1,110,110,Cash,Walk-in,No
6021,2025-10-21,19:40:04,Tuesday,Haldiram Bhujia (200g),Snacks,1,55,55,Cash,Walk-in,No
6021,2025-10-21,19:40:04,Tuesday,Lays Chips (Magic Masala),Snacks,1,20,20,Cash,Walk-in,No
6021,2025-10-21,19:40:04,Tuesday,Thums Up (1.25L),Beverages,3,65,195,Cash,Walk-in,No
6022,2025-10-21,19:53:08,Tuesday,Ghee (500ml),Groceries,1,380,380,Debit Card,Member,No
6022,2025-10-21,19:53:08,Tuesday,Mineral Water (20L),Beverages,5,80,400,Debit Card,Member,No
6023,2025-10-21,20:42:02,Tuesday,Curry Leaves (Bunch),Fresh Produce,2,10,20,Cash,Member,No
6023,2025-10-21,20:42:02,Tuesday,Full Cream Milk (500ml),Dairy,4,34,136,Cash,Member,No
6023,2025-10-21,20:42:02,Tuesday,Green Chilies (250g),Fresh Produce,1,15,15,Cash,Member,No
6023,2025-10-21,20:42:02,Tuesday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
6023,2025-10-21,20:42:02,Tuesday,Curd (500ml),Dairy,1,40,40,Cash,Member,No
6024,2025-10-21,20:09:48,Tuesday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
6025,2025-10-21,20:21:24,Tuesday,Tomatoes (Local) (1kg),Fresh Produce,1,35,35,Cash,Member,No
6025,2025-10-21,20:21:24,Tuesday,Good Day Biscuits,Snacks,5,30,150,Cash,Member,No
6025,2025-10-21,20:21:24,Tuesday,Vim Liquid (500ml),Household,1,105,105,Cash,Member,No
6025,2025-10-21,20:21:24,Tuesday,Maaza (1.2L),Beverages,2,70,140,Cash,Member,No
6025,2025-10-21,20:21:24,Tuesday,Ghee (500ml),Groceries,1,380,380,Cash,Member,No
6026,2025-10-21,17:55:25,Tuesday,Haldiram Bhujia (200g),Snacks,1,55,55,UPI,Member,No
6026,2025-10-21,17:55:25,Tuesday,Curd (500ml),Dairy,1,40,40,UPI,Member,No
6026,2025-10-21,17:55:25,Tuesday,Good Day Biscuits,Snacks,1,30,30,UPI,Member,No
6026,2025-10-21,17:55:25,Tuesday,Tata Salt (1kg),Groceries,1,24,24,UPI,Member,No
6027,2025-10-21,18:22:14,Tuesday,Dairy Milk Silk,Snacks,1,80,80,Cash,Walk-in,No
6027,2025-10-21,18:22:14,Tuesday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
6028,2025-10-21,20:55:41,Tuesday,Sugar (1kg),Groceries,3,44,132,Credit Card,Member,No
6028,2025-10-21,20:55:41,Tuesday,Eggs (Tray 30),Dairy,1,180,180,Credit Card,Member,No
6028,2025-10-21,20:55:41,Tuesday,Green Chilies (250g),Fresh Produce,1,15,15,Credit Card,Member,No
6028,2025-10-21,20:55:41,Tuesday,Palak (Bunch),Fresh Produce,3,20,60,Credit Card,Member,No
6028,2025-10-21,20:55:41,Tuesday,Lays Chips (Magic Masala),Snacks,1,20,20,Credit Card,Member,No
6029,2025-10-21,17:03:32,Tuesday,Curd (500ml),Dairy,4,40,160,UPI,Member,No
6029,2025-10-21,17:03:32,Tuesday,Colgate Toothpaste (200g),Personal Care,1,110,110,UPI,Member,No
6030,2025-10-21,16:21:01,Tuesday,Surf Excel Powder (1kg),Household,1,135,135,Credit Card,Walk-in,No
6030,2025-10-21,16:21:01,Tuesday,Mineral Water (20L),Beverages,2,80,160,Credit Card,Walk-in,No
6031,2025-10-21,18:59:35,Tuesday,Toor Dal (1kg),Groceries,2,135,270,UPI,Walk-in,No
6031,2025-10-21,18:59:35,Tuesday,Paneer (200g),Dairy,2,95,190,UPI,Walk-in,No
6031,2025-10-21,18:59:35,Tuesday,Red Label Tea (500g),Beverages,1,210,210,UPI,Walk-in,No
6031,2025-10-21,18:59:35,Tuesday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Walk-in,No
6032,2025-10-21,17:27:07,Tuesday,Amul Butter (100g),Dairy,1,56,56,UPI,Walk-in,No
6032,2025-10-21,17:27:07,Tuesday,Lays Chips (Magic Masala),Snacks,1,20,20,UPI,Walk-in,No
6032,2025-10-21,17:27:07,Tuesday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,UPI,Walk-in,No
6033,2025-10-21,20:08:37,Tuesday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Member,No
6033,2025-10-21,20:08:37,Tuesday,Palak (Bunch),Fresh Produce,2,20,40,UPI,Member,No
6034,2025-10-22,17:09:29,Wednesday,Amul Butter (100g),Dairy,1,56,56,Credit Card,Member,No
6034,2025-10-22,17:09:29,Wednesday,Sugar (1kg),Groceries,1,44,44,Credit Card,Member,No
6034,2025-10-22,17:09:29,Wednesday,Sona Masoori Rice (1kg),Groceries,6,55,330,Credit Card,Member,No
6034,2025-10-22,17:09:29,Wednesday,Thums Up (1.25L),Beverages,1,65,65,Credit Card,Member,No
6034,2025-10-22,17:09:29,Wednesday,Colgate Toothpaste (200g),Personal Care,1,110,110,Credit Card,Member,No
6035,2025-10-22,20:31:41,Wednesday,Onions (1kg),Fresh Produce,2,30,60,Debit Card,Walk-in,No
6035,2025-10-22,20:31:41,Wednesday,Green Chilies (250g),Fresh Produce,1,15,15,Debit Card,Walk-in,No
6035,2025-10-22,20:31:41,Wednesday,Palak (Bunch),Fresh Produce,4,20,80,Debit Card,Walk-in,No
6035,2025-10-22,20:31:41,Wednesday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Walk-in,No
6036,2025-10-22,09:28:24,Wednesday,Ghee (500ml),Groceries,1,380,380,Debit Card,Walk-in,No
6037,2025-10-22,18:31:46,Wednesday,Bru Instant Coffee (50g),Beverages,2,95,190,Debit Card,Walk-in,No
6038,2025-10-22,18:43:17,Wednesday,Basmati Rice (1kg),Groceries,1,120,120,UPI,Walk-in,No
6039,2025-10-22,09:39:39,Wednesday,Paneer (200g),Dairy,1,95,95,Cash,Walk-in,No
6039,2025-10-22,09:39:39,Wednesday,Eggs (Tray 30),Dairy,1,180,180,Cash,Walk-in,No
6040,2025-10-22,13:55:45,Wednesday,Maaza (1.2L),Beverages,2,70,140,Credit Card,Walk-in,No
6041,2025-10-22,18:10:00,Wednesday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
6041,2025-10-22,18:10:00,Wednesday,Onions (1kg),Fresh Produce,7,30,210,Credit Card,Member,No
6041,2025-10-22,18:10:00,Wednesday,Sugar (1kg),Groceries,3,44,132,Credit Card,Member,No
6041,2025-10-22,18:10:00,Wednesday,Paneer (200g),Dairy,1,95,95,Credit Card,Member,No
6042,2025-10-22,19:11:16,Wednesday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Walk-in,No
6042,2025-10-22,19:11:16,Wednesday,Mineral Water (20L),Beverages,8,80,640,Credit Card,Walk-in,No
6042,2025-10-22,19:11:16,Wednesday,Rin Detergent Bar,Household,3,20,60,Credit Card,Walk-in,No
6042,2025-10-22,19:11:16,Wednesday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Walk-in,No
6043,2025-10-22,13:07:04,Wednesday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,UPI,Walk-in,No
6044,2025-10-22,09:30:17,Wednesday,Palak (Bunch),Fresh Produce,1,20,20,Cash,Member,No
6044,2025-10-22,09:30:17,Wednesday,Curd (500ml),Dairy,1,40,40,Cash,Member,No
6044,2025-10-22,09:30:17,Wednesday,Lays Chips (Magic Masala),Snacks,7,20,140,Cash,Member,No
6044,2025-10-22,09:30:17,Wednesday,Maaza (1.2L),Beverages,1,70,70,Cash,Member,No
6044,2025-10-22,09:30:17,Wednesday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
6045,2025-10-22,18:52:14,Wednesday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Credit Card,Walk-in,No
6045,2025-10-22,18:52:14,Wednesday,Ghee (500ml),Groceries,1,380,380,Credit Card,Walk-in,No
6046,2025-10-22,12:40:24,Wednesday,Palak (Bunch),Fresh Produce,4,20,80,UPI,Walk-in,No
6047,2025-10-22,20:04:06,Wednesday,Palak (Bunch),Fresh Produce,3,20,60,Debit Card,Member,No
6048,2025-10-22,09:57:21,Wednesday,Rin Detergent Bar,Household,2,20,40,UPI,Walk-in,No
6048,2025-10-22,09:57:21,Wednesday,Sugar (1kg),Groceries,2,44,88,UPI,Walk-in,No
6048,2025-10-22,09:57:21,Wednesday,Dairy Milk Silk,Snacks,2,80,160,UPI,Walk-in,No
6049,2025-10-22,17:49:40,Wednesday,Haldiram Bhujia (200g),Snacks,2,55,110,UPI,Member,No
6049,2025-10-22,17:49:40,Wednesday,Bananas (Robusta) (Dozen),Fresh Produce,2,50,100,UPI,Member,No
6050,2025-10-22,15:39:07,Wednesday,Basmati Rice (1kg),Groceries,1,120,120,Cash,Walk-in,No
6050,2025-10-22,15:39:07,Wednesday,Eggs (Tray 30),Dairy,1,180,180,Cash,Walk-in,No
6051,2025-10-22,20:17:55,Wednesday,Lays Chips (Magic Masala),Snacks,7,20,140,Cash,Member,No
6051,2025-10-22,20:17:55,Wednesday,Ghee (500ml),Groceries,1,380,380,Cash,Member,No
6051,2025-10-22,20:17:55,Wednesday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
6052,2025-10-22,13:43:50,Wednesday,Maggi Noodles (4 Pack),Snacks,3,56,168,UPI,Member,No
6053,2025-10-22,14:30:00,Wednesday,Curry Leaves (Bunch),Fresh Produce,1,10,10,UPI,Walk-in,No
6054,2025-10-22,18:49:40,Wednesday,Sona Masoori Rice (1kg),Groceries,6,55,330,Credit Card,Member,No
6054,2025-10-22,18:49:40,Wednesday,Toor Dal (1kg),Groceries,4,135,540,Credit Card,Member,No
6054,2025-10-22,18:49:40,Wednesday,Palak (Bunch),Fresh Produce,4,20,80,Credit Card,Member,No
6054,2025-10-22,18:49:40,Wednesday,Dairy Milk Silk,Snacks,1,80,80,Credit Card,Member,No
6054,2025-10-22,18:49:40,Wednesday,Good Day Biscuits,Snacks,4,30,120,Credit Card,Member,No
6055,2025-10-22,20:53:53,Wednesday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Walk-in,No
6055,2025-10-22,20:53:53,Wednesday,Curd (500ml),Dairy,2,40,80,Debit Card,Walk-in,No
6056,2025-10-22,18:23:33,Wednesday,Sunflower Oil (1L),Groceries,2,145,290,UPI,Member,No
6056,2025-10-22,18:23:33,Wednesday,Good Day Biscuits,Snacks,1,30,30,UPI,Member,No
6056,2025-10-22,18:23:33,Wednesday,Full Cream Milk (500ml),Dairy,4,34,136,UPI,Member,No
6057,2025-10-22,11:34:46,Wednesday,Paneer (200g),Dairy,2,95,190,Debit Card,Walk-in,No
6058,2025-10-22,20:21:15,Wednesday,Onions (1kg),Fresh Produce,4,30,120,Credit Card,Walk-in,No
6059,2025-10-22,20:16:03,Wednesday,Basmati Rice (1kg),Groceries,2,120,240,UPI,Walk-in,No
6059,2025-10-22,20:16:03,Wednesday,Amul Butter (100g),Dairy,1,56,56,UPI,Walk-in,No
6060,2025-10-22,18:16:45,Wednesday,Papaya (1kg),Fresh Produce,1,45,45,UPI,Walk-in,No
6061,2025-10-23,20:55:11,Thursday,Palak (Bunch),Fresh Produce,1,20,20,Cash,Member,No
6062,2025-10-23,12:55:35,Thursday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Credit Card,Member,No
6062,2025-10-23,12:55:35,Thursday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Member,No
6062,2025-10-23,12:55:35,Thursday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Member,No
6063,2025-10-23,20:29:07,Thursday,Red Label Tea (500g),Beverages,1,210,210,UPI,Member,No
6063,2025-10-23,20:29:07,Thursday,Full Cream Milk (500ml),Dairy,9,34,306,UPI,Member,No
6063,2025-10-23,20:29:07,Thursday,Maggi Noodles (4 Pack),Snacks,6,56,336,UPI,Member,No
6064,2025-10-23,15:16:37,Thursday,Toor Dal (1kg),Groceries,3,135,405,Cash,Member,No
6064,2025-10-23,15:16:37,Thursday,Curd (500ml),Dairy,5,40,200,Cash,Member,No
6065,2025-10-23,20:33:46,Thursday,Colgate Toothpaste (200g),Personal Care,1,110,110,Cash,Member,No
6065,2025-10-23,20:33:46,Thursday,Vim Liquid (500ml),Household,1,105,105,Cash,Member,No
6065,2025-10-23,20:33:46,Thursday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Member,No
6066,2025-10-23,18:30:46,Thursday,Palak (Bunch),Fresh Produce,3,20,60,Credit Card,Walk-in,No
6067,2025-10-23,19:56:40,Thursday,Colgate Toothpaste (200g),Personal Care,1,110,110,Credit Card,Walk-in,No
6067,2025-10-23,19:56:40,Thursday,Bananas (Robusta) (Dozen),Fresh Produce,2,50,100,Credit Card,Walk-in,No
6068,2025-10-23,13:43:50,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Member,No
6068,2025-10-23,13:43:50,Thursday,Onions (1kg),Fresh Produce,2,30,60,Debit Card,Member,No
6069,2025-10-23,20:31:19,Thursday,Eggs (Tray 30),Dairy,1,180,180,UPI,Walk-in,No
6069,2025-10-23,20:31:19,Thursday,Tata Salt (1kg),Groceries,1,24,24,UPI,Walk-in,No
6070,2025-10-23,16:11:36,Thursday,Full Cream Milk (500ml),Dairy,5,34,170,Credit Card,Walk-in,No
6071,2025-10-23,14:22:20,Thursday,Potatoes (1kg),Fresh Produce,3,28,84,Debit Card,Member,No
6072,2025-10-23,18:32:13,Thursday,Curry Leaves (Bunch),Fresh Produce,2,10,20,Credit Card,Walk-in,No
6073,2025-10-23,17:58:26,Thursday,Full Cream Milk (500ml),Dairy,4,34,136,Credit Card,Walk-in,No
6073,2025-10-23,17:58:26,Thursday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Walk-in,No
6073,2025-10-23,17:58:26,Thursday,Sona Masoori Rice (1kg),Groceries,1,55,55,Credit Card,Walk-in,No
6073,2025-10-23,17:58:26,Thursday,Haldiram Bhujia (200g),Snacks,2,55,110,Credit Card,Walk-in,No
6074,2025-10-23,18:57:00,Thursday,Sugar (1kg),Groceries,2,44,88,UPI,Member,No
6075,2025-10-23,09:30:45,Thursday,Surf Excel Powder (1kg),Household,1,135,135,Credit Card,Walk-in,No
6075,2025-10-23,09:30:45,Thursday,Basmati Rice (1kg),Groceries,3,120,360,Credit Card,Walk-in,No
6075,2025-10-23,09:30:45,Thursday,Maaza (1.2L),Beverages,2,70,140,Credit Card,Walk-in,No
6075,2025-10-23,09:30:45,Thursday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Walk-in,No
6076,2025-10-23,19:25:53,Thursday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,Debit Card,Member,No
6076,2025-10-23,19:25:53,Thursday,Moong Dal (1kg),Groceries,3,110,330,Debit Card,Member,No
6076,2025-10-23,19:25:53,Thursday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Debit Card,Member,No
6077,2025-10-23,17:03:56,Thursday,Curd (500ml),Dairy,2,40,80,Debit Card,Walk-in,No
6077,2025-10-23,17:03:56,Thursday,Onions (1kg),Fresh Produce,7,30,210,Debit Card,Walk-in,No
6077,2025-10-23,17:03:56,Thursday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Walk-in,No
6077,2025-10-23,17:03:56,Thursday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Walk-in,No
6077,2025-10-23,17:03:56,Thursday,Good Day Biscuits,Snacks,3,30,90,Debit Card,Walk-in,No
6078,2025-10-23,17:36:03,Thursday,Full Cream Milk (500ml),Dairy,5,34,170,Cash,Member,No
6078,2025-10-23,17:36:03,Thursday,Paneer (200g),Dairy,1,95,95,Cash,Member,No
6079,2025-10-23,12:40:22,Thursday,Dairy Milk Silk,Snacks,1,80,80,Debit Card,Member,No
6079,2025-10-23,12:40:22,Thursday,Surf Excel Powder (1kg),Household,1,135,135,Debit Card,Member,No
6080,2025-10-23,17:57:54,Thursday,Vim Liquid (500ml),Household,1,105,105,Credit Card,Walk-in,No
6080,2025-10-23,17:57:54,Thursday,Dairy Milk Silk,Snacks,2,80,160,Credit Card,Walk-in,No
6080,2025-10-23,17:57:54,Thursday,Basmati Rice (1kg),Groceries,2,120,240,Credit Card,Walk-in,No
6080,2025-10-23,17:57:54,Thursday,Rin Detergent Bar,Household,6,20,120,Credit Card,Walk-in,No
6080,2025-10-23,17:57:54,Thursday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Credit Card,Walk-in,No
6081,2025-10-23,19:48:56,Thursday,Moong Dal (1kg),Groceries,3,110,330,Credit Card,Member,No
6081,2025-10-23,19:48:56,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
6081,2025-10-23,19:48:56,Thursday,Basmati Rice (1kg),Groceries,1,120,120,Credit Card,Member,No
6081,2025-10-23,19:48:56,Thursday,Vim Liquid (500ml),Household,1,105,105,Credit Card,Member,No
6082,2025-10-23,19:45:25,Thursday,Curd (500ml),Dairy,1,40,40,Credit Card,Member,No
6083,2025-10-23,16:31:27,Thursday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Member,No
6083,2025-10-23,16:31:27,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
6083,2025-10-23,16:31:27,Thursday,Haldiram Bhujia (200g),Snacks,2,55,110,Credit Card,Member,No
6084,2025-10-23,09:44:24,Thursday,Sunflower Oil (1L),Groceries,1,145,145,Credit Card,Member,No
6084,2025-10-23,09:44:24,Thursday,Mineral Water (20L),Beverages,2,80,160,Credit Card,Member,No
6084,2025-10-23,09:44:24,Thursday,Dairy Milk Silk,Snacks,2,80,160,Credit Card,Member,No
6085,2025-10-23,20:51:22,Thursday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Walk-in,No
6086,2025-10-23,19:51:42,Thursday,Green Chilies (250g),Fresh Produce,1,15,15,Credit Card,Walk-in,No
6086,2025-10-23,19:51:42,Thursday,Palak (Bunch),Fresh Produce,3,20,60,Credit Card,Walk-in,No
6086,2025-10-23,19:51:42,Thursday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Walk-in,No
6087,2025-10-23,20:55:55,Thursday,Good Day Biscuits,Snacks,6,30,180,Debit Card,Walk-in,No
6088,2025-10-23,15:35:27,Thursday,Amul Butter (100g),Dairy,1,56,56,UPI,Walk-in,No
6088,2025-10-23,15:35:27,Thursday,Rin Detergent Bar,Household,4,20,80,UPI,Walk-in,No
6088,2025-10-23,15:35:27,Thursday,Sugar (1kg),Groceries,2,44,88,UPI,Walk-in,No
6088,2025-10-23,15:35:27,Thursday,Basmati Rice (1kg),Groceries,2,120,240,UPI,Walk-in,No
6089,2025-10-23,20:02:01,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Member,No
6089,2025-10-23,20:02:01,Thursday,Dairy Milk Silk,Snacks,2,80,160,Debit Card,Member,No
6089,2025-10-23,20:02:01,Thursday,Vim Liquid (500ml),Household,1,105,105,Debit Card,Member,No
6089,2025-10-23,20:02:01,Thursday,Ghee (500ml),Groceries,1,380,380,Debit Card,Member,No
6090,2025-10-23,19:49:33,Thursday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Member,No
6090,2025-10-23,19:49:33,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Member,No
6090,2025-10-23,19:49:33,Thursday,Sunflower Oil (1L),Groceries,2,145,290,Debit Card,Member,No
6090,2025-10-23,19:49:33,Thursday,Lays Chips (Magic Masala),Snacks,6,20,120,Debit Card,Member,No
6091,2025-10-23,17:10:41,Thursday,Amul Butter (100g),Dairy,1,56,56,UPI,Walk-in,No
6091,2025-10-23,17:10:41,Thursday,Onions (1kg),Fresh Produce,1,30,30,UPI,Walk-in,No
6092,2025-10-23,20:32:12,Thursday,Haldiram Bhujia (200g),Snacks,1,55,55,Cash,Member,No
6092,2025-10-23,20:32:12,Thursday,Onions (1kg),Fresh Produce,1,30,30,Cash,Member,No
6092,2025-10-23,20:32:12,Thursday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Member,No
6092,2025-10-23,20:32:12,Thursday,Paneer (200g),Dairy,1,95,95,Cash,Member,No
6093,2025-10-23,17:09:05,Thursday,Sugar (1kg),Groceries,1,44,44,Debit Card,Walk-in,No
6093,2025-10-23,17:09:05,Thursday,Haldiram Bhujia (200g),Snacks,1,55,55,Debit Card,Walk-in,No
6093,2025-10-23,17:09:05,Thursday,Sunflower Oil (1L),Groceries,1,145,145,Debit Card,Walk-in,No
6093,2025-10-23,17:09:05,Thursday,Onions (1kg),Fresh Produce,5,30,150,Debit Card,Walk-in,No
6093,2025-10-23,17:09:05,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Walk-in,No
6094,2025-10-23,20:51:06,Thursday,Good Day Biscuits,Snacks,5,30,150,Cash,Walk-in,No
6094,2025-10-23,20:51:06,Thursday,Lays Chips (Magic Masala),Snacks,3,20,60,Cash,Walk-in,No
6094,2025-10-23,20:51:06,Thursday,Moong Dal (1kg),Groceries,1,110,110,Cash,Walk-in,No
6094,2025-10-23,20:51:06,Thursday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
6094,2025-10-23,20:51:06,Thursday,Ghee (500ml),Groceries,1,380,380,Cash,Walk-in,No
6095,2025-10-23,18:02:20,Thursday,Colgate Toothpaste (200g),Personal Care,1,110,110,UPI,Member,No
6095,2025-10-23,18:02:20,Thursday,Dairy Milk Silk,Snacks,1,80,80,UPI,Member,No
6096,2025-10-23,15:31:39,Thursday,Full Cream Milk (500ml),Dairy,7,34,238,Credit Card,Member,No
6096,2025-10-23,15:31:39,Thursday,Maggi Noodles (4 Pack),Snacks,4,56,224,Credit Card,Member,No
6097,2025-10-23,09:09:29,Thursday,Basmati Rice (1kg),Groceries,2,120,240,Debit Card,Member,No
6097,2025-10-23,09:09:29,Thursday,Palak (Bunch),Fresh Produce,1,20,20,Debit Card,Member,No
6097,2025-10-23,09:09:29,Thursday,Sona Masoori Rice (1kg),Groceries,3,55,165,Debit Card,Member,No
6098,2025-10-23,10:24:08,Thursday,Vim Liquid (500ml),Household,1,105,105,Cash,Member,No
6099,2025-10-24,20:38:01,Friday,Ghee (500ml),Groceries,1,380,380,Cash,Member,No
6099,2025-10-24,20:38:01,Friday,Green Chilies (250g),Fresh Produce,2,15,30,Cash,Member,No
6100,2025-10-24,19:00:03,Friday,Thums Up (1.25L),Beverages,1,65,65,Debit Card,Walk-in,No
6100,2025-10-24,19:00:03,Friday,Lays Chips (Magic Masala),Snacks,5,20,100,Debit Card,Walk-in,No
6100,2025-10-24,19:00:03,Friday,Paneer (200g),Dairy,1,95,95,Debit Card,Walk-in,No
6101,2025-10-24,14:26:05,Friday,Sugar (1kg),Groceries,1,44,44,Debit Card,Walk-in,No
6101,2025-10-24,14:26:05,Friday,Dairy Milk Silk,Snacks,3,80,240,Debit Card,Walk-in,No
6102,2025-10-24,19:23:50,Friday,Green Chilies (250g),Fresh Produce,1,15,15,Credit Card,Member,No
6103,2025-10-24,13:16:36,Friday,Paneer (200g),Dairy,3,95,285,Cash,Walk-in,No
6103,2025-10-24,13:16:36,Friday,Santoor Soap (4 Pack),Personal Care,1,140,140,Cash,Walk-in,No
6103,2025-10-24,13:16:36,Friday,Bananas (Robusta) (Dozen),Fresh Produce,2,50,100,Cash,Walk-in,No
6103,2025-10-24,13:16:36,Friday,Red Label Tea (500g),Beverages,1,210,210,Cash,Walk-in,No
